#!,Workbook:,Custom,Custom
#!,To play this data back: Open the original Excel workbook file then click the *Import Data File* button in the *Data Streamer* ribbon and navigate to this file.
#!,For more information visit http://aka.ms/hackingstem/
0,0,8.10
60,44,8.08
61,51,8.08
62,53,8.05
63,55,8.07
64,56,8.00
65,56,8.07
66,57,8.07
67,58,7.89
68,60,8.07
69,60,8.07
70,61,8.03
71,62,8.06
72,62,8.00
73,63,8.05
74,64,8.06
75,64,7.92
76,65,8.06
77,65,8.06
78,66,8.01
79,67,8.05
80,67,7.97
81,68,8.05
82,68,8.06
83,69,7.95
84,69,8.05
85,69,8.05
86,70,7.98
87,70,8.04
88,71,7.96
89,71,8.03
90,71,8.05
91,72,7.87
92,72,8.04
93,72,8.04
94,73,7.96
95,73,8.04
96,73,7.99
97,74,8.02
98,74,8.04
99,75,7.91
100,74,8.03
101,75,8.01
102,75,7.99
103,76,8.03
104,76,7.93
105,77,8.03
106,76,8.00
107,77,7.98
108,77,8.03
109,77,7.92
110,78,8.02
111,77,7.97
112,78,7.96
113,78,8.02
114,78,7.91
115,78,8.02
116,78,8.00
117,78,7.97
118,79,8.02
119,79,7.91
120,80,8.01
121,79,7.99
122,80,7.95
123,79,8.01
124,80,7.91
125,81,8.00
126,80,7.99
127,81,7.94
128,81,8.00
129,81,7.94
130,82,8.00
131,81,7.99
132,82,7.94
133,82,8.02
134,81,7.89
135,83,7.99
136,83,7.97
137,82,7.93
138,83,8.00
139,83,7.93
140,83,7.99
141,83,7.97
142,84,7.90
143,84,7.99
144,84,7.93
145,84,7.99
146,84,7.97
147,84,7.88
148,84,7.99
149,84,7.92
150,84,7.98
151,84,7.96
152,84,7.95
153,84,7.99
154,84,7.95
155,85,7.97
156,85,7.95
157,85,7.87
158,86,7.98
159,86,7.88
160,86,7.97
161,86,7.91
162,86,7.93
163,86,7.98
164,86,7.92
165,86,7.97
166,86,7.95
167,86,7.88
168,86,7.97
169,86,7.90
170,86,7.95
171,86,7.95
172,87,7.93
173,86,7.96
174,87,7.89
175,87,7.94
176,87,7.93
177,87,7.93
178,87,7.96
179,87,7.89
180,87,7.95
181,87,7.94
182,86,7.87
183,87,7.96
184,87,7.91
185,87,7.93
186,87,7.90
187,87,7.87
188,88,7.96
189,87,7.90
190,87,7.91
191,88,7.93
192,87,7.88
193,87,7.95
194,88,7.92
195,87,7.91
196,87,7.92
197,87,7.86
198,88,7.94
199,88,7.87
200,88,7.85
201,88,7.93
202,88,7.92
203,88,7.94
204,88,7.92
205,88,7.87
206,88,7.93
207,88,7.85
208,88,7.93
209,89,7.92
210,88,7.91
211,88,7.89
212,88,7.86
213,89,7.93
214,88,7.88
215,88,7.88
216,88,7.91
217,88,7.89
218,88,7.93
219,89,7.91
220,89,7.89
221,89,7.90
222,89,7.88
223,90,7.92
224,89,7.89
225,88,7.85
226,88,7.88
227,89,7.89
228,89,7.90
229,88,7.90
230,88,7.89
231,88,7.86
232,89,7.86
233,89,7.91
234,89,7.88
235,89,7.86
236,89,7.86
237,89,7.89
238,89,7.89
239,90,7.86
240,89,7.85
241,89,7.86
242,89,7.89
243,89,7.89
244,89,7.84
245,89,7.89
246,89,7.83
247,89,7.88
248,88,7.86
249,89,7.84
250,89,7.82
251,90,7.89
252,90,7.88
253,90,7.89
254,91,7.89
255,91,7.88
